2024-10-08 09:22:06,426 INFO    MainThread:1581 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-08 09:22:06,426 INFO    MainThread:1581 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-08 09:22:13,106 INFO    MainThread:1581 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-08 09:22:13,112 INFO    MainThread:1581 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-08 09:22:13,113 INFO    MainThread:1581 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-08 09:22:13,455 INFO    MainThread:1581 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-08 09:22:13,461 INFO    MainThread:1581 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-08 09:22:13,461 INFO    MainThread:1581 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-08 09:22:14,238 INFO    MainThread:1581 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-08 09:22:14,244 INFO    MainThread:1581 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-08 09:22:14,245 INFO    MainThread:1581 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-08 09:22:14,648 INFO    MainThread:1581 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-08 09:22:14,654 INFO    MainThread:1581 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-08 09:22:14,654 INFO    MainThread:1581 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-08 09:24:04,719 INFO    MainThread:1581 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-08 09:24:04,727 INFO    MainThread:1581 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-08 09:24:04,727 INFO    MainThread:1581 [wandb_init.py:_pause_backend():443] pausing backend
2024-10-08 09:24:06,279 INFO    MainThread:1581 [wandb_init.py:_resume_backend():448] resuming backend
2024-10-08 09:24:06,285 INFO    MainThread:1581 [jupyter.py:save_ipynb():387] not saving jupyter notebook
2024-10-08 09:24:06,285 INFO    MainThread:1581 [wandb_init.py:_pause_backend():443] pausing backend
